season,week,kickoff,home_team,home_score,visitors_score,visiting_team
2006,1,2006-03-18T00:00:00+00:00,Admirals,29,33,Thunder
2006,1,2006-03-18T00:00:00+00:00,Fire,10,6,Galaxy
2006,1,2006-03-18T00:00:00+00:00,Sea Devils,10,14,Centurions
2006,2,2006-03-25T00:00:00+00:00,Galaxy,31,14,Sea Devils
2006,2,2006-03-25T00:00:00+00:00,Thunder,0,22,Fire
2006,2,2006-03-26T00:00:00+00:00,Centurions,15,20,Admirals
2006,3,2006-04-01T00:00:00+00:00,Admirals,38,20,Galaxy
2006,3,2006-04-01T00:00:00+00:00,Sea Devils,17,17,Thunder
2006,3,2006-04-02T00:00:00+00:00,Centurions,10,20,Fire
2006,4,2006-04-08T00:00:00+00:00,Fire,31,21,Sea Devils
2006,4,2006-04-08T00:00:00+00:00,Galaxy,21,14,Centurions
2006,4,2006-04-08T00:00:00+00:00,Thunder,31,38,Admirals
2006,5,2006-04-15T00:00:00+00:00,Admirals,35,31,Fire
2006,5,2006-04-15T00:00:00+00:00,Sea Devils,13,17,Galaxy
2006,5,2006-04-17T00:00:00+00:00,Thunder,24,13,Centurions
2006,6,2006-04-22T00:00:00+00:00,Fire,21,30,Admirals
2006,6,2006-04-22T00:00:00+00:00,Galaxy,18,17,Thunder
2006,6,2006-04-23T00:00:00+00:00,Centurions,20,17,Sea Devils
2006,7,2006-04-29T00:00:00+00:00,Fire,27,24,Thunder
2006,7,2006-04-29T00:00:00+00:00,Sea Devils,17,18,Admirals
2006,7,2006-04-30T00:00:00+00:00,Centurions,10,17,Galaxy
2006,8,2006-05-06T00:00:00+00:00,Admirals,13,20,Centurions
2006,8,2006-05-06T00:00:00+00:00,Galaxy,16,14,Fire
2006,8,2006-05-07T00:00:00+00:00,Thunder,14,38,Sea Devils
2006,9,2006-05-14T00:00:00+00:00,Centurions,25,7,Thunder
2006,9,2006-05-14T00:00:00+00:00,Galaxy,12,17,Admirals
2006,9,2006-05-14T00:00:00+00:00,Sea Devils,13,10,Fire
2006,10,2006-05-20T00:00:00+00:00,Admirals,21,34,Sea Devils
2006,10,2006-05-20T00:00:00+00:00,Fire,21,10,Centurions
2006,10,2006-05-20T00:00:00+00:00,Thunder,13,14,Galaxy
2006,11,2006-05-27T00:00:00+00:00,Admirals,7,22,Galaxy